Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
30 DEC 2025,GEOJITFSL,EQ,GEOJIT FINANCIAL SER L   ,Listed    ,30 DEC 2025,               1.00,         279122119,             73.65,    20551761621.95 
30 DEC 2025,GESHIP,EQ,THE GE SHPG.LTD          ,Listed    ,30 DEC 2025,              10.00,         142767161,           1102.20,   157357964854.20    
30 DEC 2025,GFLLIMITED,EQ,GFL LIMITED              ,Listed    ,30 DEC 2025,               1.00,         109850000,             58.30,     6405353500.00
30 DEC 2025,GGBL,SM,GANESH GREEN BHARAT LTD  ,Listed    ,30 DEC 2025,              10.00,          24801000,            310.55,     7701950550.00      
30 DEC 2025,GHCL,EQ,GHCL LIMITED             ,Listed    ,30 DEC 2025,              10.00,          96072086,            550.35,    52873272530.10      
30 DEC 2025,GHCLTEXTIL,EQ,GHCL TEXTILES LIMITED    ,Listed    ,30 DEC 2025,               2.00,          95585786,             72.00,     6884088307.70
30 DEC 2025,GICHSGFIN,EQ,GIC HOUSING FINANCE LTD  ,Listed    ,30 DEC 2025,              10.00,          53851066,            173.65,     9351237610.90 
30 DEC 2025,GICL,ST,GLOBE INTL CARRIERS LTD  ,Listed    ,30 DEC 2025,               5.00,         111954588,             47.35,     5301049741.80      
30 DEC 2025,GICRE,EQ,GENERAL INS CORP OF INDIA,Listed    ,30 DEC 2025,               5.00,        1754400000,            384.40,   674391360000.00     
30 DEC 2025,GILLANDERS,EQ,GILLANDERS ARBUTHNOT LTD ,Listed    ,30 DEC 2025,              10.00,          21342346,            102.10,     2179053526.60
30 DEC 2025,GILLETTE,EQ,GILLETTE INDIA LTD       ,Listed    ,30 DEC 2025,              10.00,          32585217,           8188.00,   266807756796.00  
30 DEC 2025,GINNIFILA,EQ,GINNI FILAMENTS LTD      ,Listed    ,30 DEC 2025,              10.00,          85650065,             41.10,     3519361170.85 
30 DEC 2025,GIPCL,EQ,GUJ IND POW CO. LTD      ,Listed    ,30 DEC 2025,              10.00,         155215944,            154.60,    23994832782.95     
30 DEC 2025,GIRIRAJ,SM,GIRIRAJ CIVIL DEVP LTD   ,Listed    ,30 DEC 2025,              10.00,          23920500,            259.80,     6214545900.00   
30 DEC 2025,GKENERGY,EQ,GK ENERGY LIMITED        ,Listed    ,30 DEC 2025,               2.00,         202817266,            144.95,    29400390879.35  
30 DEC 2025,GKWLIMITED,EQ,GKW LIMITED              ,Listed    ,30 DEC 2025,              10.00,           5966500,           1705.00,    10172882500.00
30 DEC 2025,GLAND,EQ,GLAND PHARMA LIMITED     ,Listed    ,30 DEC 2025,               1.00,         164756423,           1667.70,   274764286637.10     
30 DEC 2025,GLAXO,EQ,GLAXOSMITHKLINE PHARMA LT,Listed    ,30 DEC 2025,              10.00,         169406034,           2384.20,   403897866262.80     
30 DEC 2025,GLENMARK,EQ,GLENMARK PHARMACEUTICALS ,Listed    ,30 DEC 2025,               1.00,         282200809,           2029.80,   572811202108.20  
30 DEC 2025,GLOBAL,BE,GLOBAL EDUCATION LIMITED ,Listed    ,30 DEC 2025,               2.00,          50901500,             90.95,     4630000440.00    
30 DEC 2025,GLOBALE,EQ,GLOBALE TESSILE LIMITED  ,Listed    ,30 DEC 2025,              10.00,          10620275,             12.10,      128292922.00   
30 DEC 2025,GLOBALPET,SM,GLOBAL PET INDUSTRIES LTD,Listed    ,30 DEC 2025,              10.00,          11787408,            117.00,     1379126736.00 
30 DEC 2025,GLOBALVECT,EQ,GLOBAL VEC HELICORP LTD  ,Listed    ,30 DEC 2025,              10.00,          14000000,            196.95,     2757160000.00
30 DEC 2025,GLOBE,EQ,GLOBE ENTERPRISE (I) LTD ,Listed    ,30 DEC 2025,               2.00,         450418788,              2.80,     1256668418.50     
30 DEC 2025,GLOBECIVIL,EQ,GLOBE CIVIL PROJECTS LTD ,Listed    ,30 DEC 2025,              10.00,          59718999,             59.80,     3571196140.20
30 DEC 2025,GLOBUSSPR,EQ,GLOBUS SPIRITS LTD       ,Listed    ,30 DEC 2025,              10.00,          28965734,            982.30,    28453040508.20 
30 DEC 2025,GLOSTERLTD,EQ,GLOSTER LIMITED          ,Listed    ,30 DEC 2025,              10.00,          10943260,            658.80,     7209419688.00
30 DEC 2025,GLOTTIS,EQ,GLOTTIS LIMITED          ,Listed    ,30 DEC 2025,               2.00,          92403000,             58.65,     5421284010.00   
30 DEC 2025,GMBREW,EQ,G M BREWERIES LTD        ,Listed    ,30 DEC 2025,              10.00,          22846924,           1187.90,    27139861019.60    
30 DEC 2025,GMDCLTD,EQ,GUJARAT MINERAL DEV CORP ,Listed    ,30 DEC 2025,               2.00,         318000000,            595.70,   189432600000.00   
30 DEC 2025,GML,SM,GALAXY MEDICARE LIMITED  ,Listed    ,30 DEC 2025,              10.00,          15171983,             22.25,      337576621.75       
30 DEC 2025,GMMPFAUDLR,EQ,GMM PFAUDLER LIMITED     ,Listed    ,30 DEC 2025,               2.00,          44957224,           1075.60,    48355990134.40
30 DEC 2025,GMRAIRPORT,EQ,GMR AIRPORTS LIMITED     ,Listed    ,30 DEC 2025,               1.00,       10558975952,            102.85,  1086096266422.70
30 DEC 2025,GMRP&UI,EQ,GMR POW AND URBAN INFRA L,Listed    ,30 DEC 2025,               5.00,         714836194,            110.25,    78796393664.60   
30 DEC 2025,GNA,EQ,GNA AXLES LIMITED        ,Listed    ,30 DEC 2025,              10.00,          42930800,            298.80,    12827723040.00       
30 DEC 2025,GNFC,EQ,GUJ NAR VAL FER & CHEM L ,Listed    ,30 DEC 2025,              10.00,         146940683,            485.25,    71302966425.75      
30 DEC 2025,GOACARBON,EQ,GOA CARBON LIMITED       ,Listed    ,30 DEC 2025,              10.00,           9151052,            401.30,     3672317167.60 
30 DEC 2025,GOCLCORP,EQ,GOCL CORPORATION LIMITED ,Listed    ,30 DEC 2025,               2.00,          49572490,            290.80,    14415680092.00  
30 DEC 2025,GOCOLORS,EQ,GO FASHION INDIA LTD     ,Listed    ,30 DEC 2025,              10.00,          54008984,            452.55,    24441765709.20  
30 DEC 2025,GODAVARIB,EQ,GODAVARI BIOREFINERIES L ,Listed    ,30 DEC 2025,              10.00,          51175977,            281.10,    14386078894.45 
30 DEC 2025,GODFRYPHLP,EQ,GODFREY PHILLIPS INDIA LT,Listed    ,30 DEC 2025,               2.00,         155981760,           2661.60,   415161052416.00
30 DEC 2025,GODIGIT,EQ,GO DIGIT GENERAL INS LTD ,Listed    ,30 DEC 2025,              10.00,         923310946,            344.05,   317665130971.30   
30 DEC 2025,GODREJAGRO,EQ,GODREJ AGROVET LIMITED   ,Listed    ,30 DEC 2025,              10.00,         192328541,            561.65,   108021325052.65
30 DEC 2025,GODREJCP,EQ,GODREJ CONSUMER PRODUCTS ,Listed    ,30 DEC 2025,               1.00,        1023074343,           1212.20,  1240170718584.60  
30 DEC 2025,GODREJIND,EQ,GODREJ INDUSTRIES LTD    ,Listed    ,30 DEC 2025,               1.00,         336803137,            967.70,   325924395674.90 
30 DEC 2025,GODREJPROP,EQ,GODREJ PROPERTIES LTD    ,Listed    ,30 DEC 2025,               5.00,         301206344,           1977.70,   595695786528.80
30 DEC 2025,GOKEX,EQ,GOKALDAS EXPORTS LTD.    ,Listed    ,30 DEC 2025,               5.00,          73228378,            735.40,    53852149181.20     
30 DEC 2025,GOKUL,EQ,GOKUL REFOILS & SOLV LTD ,Listed    ,30 DEC 2025,               2.00,          98995000,             38.40,     3802397950.00     
30 DEC 2025,GOKULAGRO,EQ,GOKUL AGRO RESOURCES LTD ,Listed    ,30 DEC 2025,               1.00,         295086716,            176.00,    51935262016.00 
30 DEC 2025,GOLDENTOBC,BZ,GOLDEN TOBACCO LIMITED   ,Listed    ,30 DEC 2025,              10.00,          17608802,             31.90,      561896871.80
30 DEC 2025,GOLDIAM,EQ,GOLDIAM INTERNATIONAL LTD,Listed    ,30 DEC 2025,               2.00,         112917844,            358.70,    40503630642.80   
30 DEC 2025,GOLDKART,SM,GOLDKART JEWELS LIMITED  ,Listed    ,05 OCT 2023,              10.00,          16785350,            259.90,     4362512465.00  
30 DEC 2025,GOLDSTAR,SM,GOLDSTAR POWER LIMITED   ,Listed    ,30 DEC 2025,               1.00,         286198500,              7.00,     2003389500.00  
30 DEC 2025,GOLDTECH,EQ,AION-TECH SOLUTIONS LTD  ,Listed    ,30 DEC 2025,              10.00,          52261836,             50.95,     2663785780.90  
30 DEC 2025,GOODLUCK,EQ,GOODLUCK INDIA LIMITED   ,Listed    ,30 DEC 2025,               2.00,          33238509,           1050.60,    34920377555.40  
30 DEC 2025,GOPAL,EQ,GOPAL SNACKS LIMITED     ,Listed    ,30 DEC 2025,               1.00,         124622344,            311.55,    38826091273.20     
30 DEC 2025,GOYALALUM,EQ,GOYAL ALUMINIUMS LIMITED ,Listed    ,30 DEC 2025,               1.00,         142732780,              6.80,      967728248.40 
30 DEC 2025,GOYALSALT,SM,GOYAL SALT LIMITED       ,Listed    ,30 DEC 2025,              10.00,          17900250,            160.00,     2864040000.00 
30 DEC 2025,GPECO,SM,GP ECO SOLUTIONS INDIA L ,Listed    ,30 DEC 2025,              10.00,          11830800,            413.45,     4891444260.00     
30 DEC 2025,GPIL,EQ,GODAWARI POW & ISP LTD   ,Listed    ,30 DEC 2025,               1.00,         669616728,            263.55,   176464096329.85      
30 DEC 2025,GPPL,EQ,GUJARAT PIPAVAV PORT LTD ,Listed    ,30 DEC 2025,              10.00,         483439910,            180.75,    87381763732.50      
30 DEC 2025,GPTHEALTH,EQ,GPT HEALTHCARE LIMITED   ,Listed    ,30 DEC 2025,              10.00,          82054823,            140.60,    11536908113.80 
30 DEC 2025,GPTINFRA,EQ,GPT INFRAPROJECTS LTD    ,Listed    ,30 DEC 2025,              10.00,         126364600,            106.40,    13446457086.00  
30 DEC 2025,GRANULES,EQ,GRANULES INDIA LIMITED   ,Listed    ,30 DEC 2025,               1.00,         242668716,            598.40,   145212959654.40  
30 DEC 2025,GRAPHISAD,SM,GRAPHISADS LIMITED       ,Listed    ,30 DEC 2025,              10.00,          18276500,             47.65,      870875225.00 
30 DEC 2025,GRAPHITE,EQ,GRAPHITE INDIA LTD       ,Listed    ,30 DEC 2025,               2.00,         195375594,            587.70,   114822236593.80  
30 DEC 2025,GRASIM,EQ,GRASIM INDUSTRIES LTD    ,Listed    ,30 DEC 2025,               2.00,         680517031,           2841.70,  1933825246992.70    
30 DEC 2025,GRAVITA,EQ,GRAVITA INDIA LIMITED    ,Listed    ,30 DEC 2025,               2.00,          73808451,           1866.60,   137770854636.60   
30 DEC 2025,GRCL,SM,GAYATRI RUBB AND CHEM LTD,Listed    ,30 DEC 2025,              10.00,           5738000,            385.50,     2211999000.00      
30 DEC 2025,GREAVESCOT,EQ,GREAVES COTTON LTD.      ,Listed    ,30 DEC 2025,               2.00,         232844585,            189.10,    44026254131.80
30 DEC 2025,GREENCHEF,SM,GREENCHEF APPLIANCES LTD ,Listed    ,30 DEC 2025,              10.00,          23271840,             58.20,     1354421088.00 
30 DEC 2025,GREENLAM,EQ,GREENLAM INDUSTRIES LTD. ,Listed    ,30 DEC 2025,               1.00,         255147702,            241.85,    61707471728.70  
30 DEC 2025,GREENLEAF,SM,GREENLEAF ENVIROTECH LTD ,Listed    ,30 DEC 2025,              10.00,           5929250,            166.95,      989888287.50 
30 DEC 2025,GREENPANEL,EQ,GREENPANEL INDUSTRIES LTD,Listed    ,30 DEC 2025,               1.00,         122627395,            231.00,    28328154518.95
30 DEC 2025,GREENPLY,EQ,GREENPLY INDUSTRIES LTD  ,Listed    ,30 DEC 2025,               1.00,         124880795,            264.85,    33074678555.75  
30 DEC 2025,GREENPOWER,EQ,ORIENT GREEN POWER CO LTD,Listed    ,30 DEC 2025,              10.00,        1173022796,             11.35,    13290348278.70
30 DEC 2025,GRETEX,SM,GRETEX INDUSTRIES LTD.   ,Listed    ,23 DEC 2025,              10.00,          15506060,            190.00,     2946151400.00    
30 DEC 2025,GRINDWELL,EQ,GRINDWELL NORTON LIMITED ,Listed    ,30 DEC 2025,               5.00,         110720000,           1597.00,   176819840000.00 
30 DEC 2025,GRINFRA,EQ,G R INFRAPROJECTS LIMITED,Listed    ,30 DEC 2025,               5.00,          96760529,            994.70,    96247698196.30   
30 DEC 2025,GRMOVER,EQ,GRM OVERSEAS LIMITED     ,Listed    ,30 DEC 2025,               2.00,         184056000,            164.40,    30258806400.00   
30 DEC 2025,GROBTEA,EQ,THE GROB TEA COMPANY LTD ,Listed    ,30 DEC 2025,              10.00,           1162330,            995.00,     1156518350.00   
30 DEC 2025,GROWW,EQ,BILLIONBRAINS GARAGE VN L,Listed    ,30 DEC 2025,               2.00,        6173596631,            159.95,   987466781128.45     
30 DEC 2025,GRPLTD,EQ,GRP LIMITED              ,Listed    ,30 DEC 2025,              10.00,           5333332,           1700.40,     9068797732.80    
30 DEC 2025,GRSE,EQ,GARDEN REACH SHIP&ENG LTD,Listed    ,30 DEC 2025,              10.00,         114552000,           2414.30,   276562893600.00      
30 DEC 2025,GRWRHITECH,EQ,GARWARE HI-TECH FILMS LTD,Listed    ,30 DEC 2025,              10.00,          23232394,           3137.70,    72896282653.80
30 DEC 2025,GSFC,EQ,GUJ STATE FERT & CHEM LTD,Listed    ,30 DEC 2025,               2.00,         398477530,            181.15,    72188189334.80      
30 DEC 2025,GSLSU,BE,GLOBAL SURFACES LIMITED  ,Listed    ,30 DEC 2025,              10.00,          42381818,            100.75,     4270391981.70     
30 DEC 2025,GSMFOILS,SM,GSM FOILS LIMITED        ,Listed    ,30 DEC 2025,              10.00,          14092749,            200.10,     2819959074.90  
30 DEC 2025,GSPL,EQ,GUJARAT STATE PETRO LTD  ,Listed    ,30 DEC 2025,              10.00,         564211376,            294.45,   166132039663.20      
30 DEC 2025,GSS,EQ,GSS INFOTECH LIMITED     ,Listed    ,30 DEC 2025,              10.00,          26156843,             15.60,      407523613.95       
30 DEC 2025,GSTL,ST,GLOBESECURE TECHNO LTD   ,Listed    ,30 DEC 2025,              10.00,          15939349,             14.45,      230323593.05      
30 DEC 2025,GTECJAINX,EQ,G-TEC JAINX EDUCATION LTD,Listed    ,30 DEC 2025,              10.00,          10189098,             23.90,      243519442.20 
30 DEC 2025,GTL,EQ,GTL LTD                  ,Listed    ,30 DEC 2025,              10.00,         157296781,              8.00,     1255228312.40       
30 DEC 2025,GTLINFRA,EQ,GTL INFRA.LTD            ,Listed    ,30 DEC 2025,              10.00,       12809111895,              1.15,    14602387560.30  
30 DEC 2025,GTPL,EQ,GTPL HATHWAY LIMITED     ,Listed    ,30 DEC 2025,              10.00,         112463038,             98.80,    11113597415.15      
30 DEC 2025,GUFICBIO,EQ,GUFIC BIOSCIENCES LTD.   ,Listed    ,30 DEC 2025,               1.00,         100277506,            333.45,    33437534375.70  
30 DEC 2025,GUJALKALI,EQ,GUJARAT ALKALIES & CHEM  ,Listed    ,30 DEC 2025,              10.00,          73445242,            494.70,    36333361217.40 
30 DEC 2025,GUJAPOLLO,EQ,GUJ. APOLLO IND. LTD.    ,Listed    ,30 DEC 2025,              10.00,          11800000,            403.75,     4764250000.00 
30 DEC 2025,GUJGASLTD,EQ,GUJARAT GAS LIMITED      ,Listed    ,30 DEC 2025,               2.00,         688390125,            391.45,   269470314431.25 
30 DEC 2025,GUJRAFFIA,BE,GUJARAT RAFFIA INDUST LTD,Listed    ,30 DEC 2025,              10.00,           5404500,             48.30,      261037350.00 
30 DEC 2025,GUJTHEM,EQ,GUJARAT THEMIS BIOSYN LTD,Listed    ,30 DEC 2025,               1.00,         108965265,            435.50,    47454372907.50   
30 DEC 2025,GULFOILLUB,EQ,GULF OIL LUB. IND. LTD.  ,Listed    ,30 DEC 2025,               2.00,          49319623,           1188.20,    58601576048.60
30 DEC 2025,GULFPETRO,EQ,GP PETROLEUMS LIMITED    ,Listed    ,30 DEC 2025,               5.00,          50984383,             34.85,     1777315591.40 
30 DEC 2025,GULPOLY,EQ,GULSHAN POLYOLS LIMITED  ,Listed    ,30 DEC 2025,               1.00,          62370587,            136.55,     8516079949.00   
30 DEC 2025,GURUNANAK,SM,GURUNANAK AGRICULTUR IN L,Listed    ,30 DEC 2025,              10.00,          12000000,             33.15,      397800000.00 
30 DEC 2025,GVKPIL,BE,GVK POW. & INFRA LTD.    ,Listed    ,30 DEC 2025,               1.00,        1578620550,              3.10,     4877937499.50    
30 DEC 2025,GVPIL,EQ,GE POWER INDIA LIMITED   ,Listed    ,30 DEC 2025,              10.00,          67227471,            316.90,    21304385559.90     
30 DEC 2025,GVPTECH,EQ,GVP INFOTECH LIMITED     ,Listed    ,30 DEC 2025,               2.00,         162861590,              8.90,     1447839535.10   
30 DEC 2025,GVT&D,EQ,GE VERNOVA T&D INDIA LTD ,Listed    ,30 DEC 2025,               2.00,         256046535,           3144.80,   805215143268.00     
30 DEC 2025,HAL,EQ,HINDUSTAN AERONAUTICS LTD,Listed    ,30 DEC 2025,               5.00,         668775000,           4325.50,  2892786262500.00       
30 DEC 2025,HAPPSTMNDS,EQ,HAPPIEST MINDS TECHNO LTD,Listed    ,30 DEC 2025,               2.00,         152274811,            454.15,    69155605415.65
30 DEC 2025,HAPPYFORGE,EQ,HAPPY FORGINGS LIMITED   ,Listed    ,30 DEC 2025,               2.00,          94304270,           1123.10,   105913125637.00
30 DEC 2025,HARDWYN,EQ,HARDWYN INDIA LIMITED    ,Listed    ,30 DEC 2025,               1.00,         488434054,             17.25,     8435256112.60   
30 DEC 2025,HARIOMPIPE,EQ,HARIOM PIPE INDUSTRIES L ,Listed    ,30 DEC 2025,              10.00,          30967289,            362.85,    11236480813.65
30 DEC 2025,HARRMALAYA,EQ,HARRISON MALAYALAM LTD   ,Listed    ,30 DEC 2025,              10.00,          18455405,            171.25,     3160118998.15
30 DEC 2025,HARSHA,EQ,HARSHA ENGINEERS INT LTD ,Listed    ,30 DEC 2025,              10.00,          91044105,            373.25,    33982212191.25    
30 DEC 2025,HATHWAY,EQ,HATHWAY CABLE & DATACOM  ,Listed    ,30 DEC 2025,               2.00,        1770104500,             12.40,    21931594755.00   
